,id,accountId,userId,nickName,tokenId,tokenName,currencyId,side,priceType,price,premium,lastQuantity,quantity,frozenQuantity,executedQuantity,minAmount,maxAmount,remark,status,createDate,payments,orderNum,finishNum,recentOrderNum,recentExecuteRate,fee,isOnline,lastLogoutTime,blocked,makerContact,symbolInfo,tradingPreferenceSet,version,authStatus,recommend,recommendTag,authTag,userType,itemType,paymentPeriod,userMaskId,verificationOrderSwitch,verificationOrderLabels,verificationOrderAmount,ban,baned
135,1860934483047387136,129360772,129360770,TosiBosi70,USDT,,RUB,1,0,83.29,0,160,2555.6236,0,2395.6236,13000.00,13000.00,✋ПРИВЕТСТВУЮ✋ВЕБ. ВЕРСИЯ Т-БАНК НЕ ПРИНИМАЮ! ПРИНИМАЮ С Т-БАНКА ПО КАРТЕ НА СБЕР!!! ВОЗМОЖНО КОМИССИЯ!! ====> ЧЕК ПДФ НА ПОЧТУ ОТ ИМЕНИ БАНКА <===== !!!!!!ПРИНИМАЮ ОТ 3-Х ЛИЦ!!!!! Меняю быстро и гарантированно безопасно 💰Принимаю оплату от третьих лиц ✅ 🧨🧨СТРОГО ОДНОЙ СУММОЙ🧨Без копеек !!!! Оплата на карту доверенного лица ✅ В связи с участившимися сбоями работы банка и случаями мошенничества запрашиваю возможно видео подтверждение(в редких случаях)📌📌📌 🕘В работе круглосуточно 24/7 🕘 ✊ ОПЛАТИВ НЕ НА ТЕ РЕКВИЗИТЫ И БОЛЬШУЮ СУММУ ЧЕМ В ОРДЕРЕ ВОЗВРАТУ НЕ ПОДЛЕЖИТ,10,1732516330000,['581'],1601,1583,535,100,,True,1744596036,N,True,"{'id': '7', 'exchangeId': '301', 'orgId': '9001', 'tokenId': 'USDT', 'currencyId': 'RUB', 'status': 1, 'lowerLimitAlarm': 95, 'upperLimitAlarm': 110, 'itemDownRange': '90', 'itemUpRange': '115', 'currencyMinQuote': '500', 'currencyMaxQuote': '3500000', 'currencyLowerMaxQuote': '500', 'tokenMinQuote': '1', 'tokenMaxQuote': '50000', 'kycCurrencyLimit': '0', 'itemSideLimit': 3, 'buyFeeRate': '0', 'sellFeeRate': '0', 'orderAutoCancelMinute': 15, 'orderFinishMinute': 10, 'tradeSide': 9, 'currency': {'id': '7', 'exchangeId': '0', 'orgId': '9001', 'currencyId': 'RUB', 'scale': 2}, 'token': {'id': '1', 'exchangeId': '0', 'orgId': '9001', 'tokenId': 'USDT', 'scale': 4, 'sequence': 1}, 'buyAd': None, 'sellAd': None}","{'hasUnPostAd': 0, 'isKyc': 1, 'isEmail': 0, 'isMobile': 0, 'hasRegisterTime': 1, 'registerTimeThreshold': 30, 'orderFinishNumberDay30': 0, 'completeRateDay30': '50', 'nationalLimit': 'RUS,AFG,ALB,DZA,ASM,AND,AGO,AIA,ATA,ARG,ATG,ARM,ABW,AUS,AUT,AZE,BHS,BHR,BGD,BRB,BLR,BEL,BLZ,BEN,BMU,BTN,BOL,BIH,BWA,BVT,BRA,IOT,VGB,BRN,BGR,BFA,MMR,BDI,CPV,KHM,CMR,CAN,CYM,CAF,TCD,CHL,CHN,CXR,CCK,COL,COM,COD,COG,CRI,COK,CIV,CUB,HRV,CUW,CYP,CZE,DNK,DJI,DMA,DOM,ECU,EGY,SLV,GNQ,ERI,EST,ETH,FLK,FRO,FJI,FIN,FRA,GUF,PYF,ATF,GAB,GMB,PSE,GEO,DEU,GHA,GIB,GRC,GRL,GRD,GLP,GUM,GTM,GGY,GIN,GNB,GUY,HTI,HMD,VAT,HND,HKG,HUN,ISL,IND,IDN,IRN,IRQ,IMN,IRL,ISR,ITA,JAM,JPN,JEY,JOR,KAZ,KEN,KIR,PRK,KOR,KWT,KGZ,LAO,LVA,LBN,LSO,LBR,LBY,LIE,LTU,LUX,MAC,MKD,MDG,MWI,MYS,MDV,MLI,MLT,MHL,MTQ,MRT,MUS,MYT,MEX,FSM,MDA,MCO,MNG,MNE,MSR,MAR,MOZ,NAM,NRU,NPL,NLD,NCL,NZL,NIC,NER,NGA,NIU,NFK,MNP,NOR,OMN,PAK,PLW,PAN,PNG,PRY,PER,PHL,PCN,POL,PRT,PRI,QAT,REU,ROU,TWN,RWA,BLM,SHN,KNA,LCA,MAF,VCT,WSM,SMR,STP,SAU,SEN,SRB,SYC,SLE,SGP,SXM,SVK,SVN,SLB,SOM,ZAF,SGS,SSD,ESP,LKA,SDN,SUR,SPM,SWZ,SWE,CHE,SYR,TJK,TZA,THA,TLS,TGO,TKL,TON,TTO,TUN,TUR,TKM,TCA,TUV,UGA,GBR,ARE,USA,UMI,URY,UZB,VUT,VEN,VNM,VIR,WLF,ESH,YEM,ZMB,ZWE', 'hasOrderFinishNumberDay30': 0, 'hasCompleteRateDay30': 1, 'hasNationalLimit': 1}",0,2,False,,['GA'],PERSONAL,ORIGIN,30,s7cfc7b3c79fc4dfd91ed411722549417,False,[],8000,False,False
136,1902074998451695616,75168227,75168226,Bizon_EX,USDT,,RUB,1,0,83.29,0,120,28212.9636,0,28092.9636,8500.00,8500.00,"🙌🏼 Добро пожаловать в обменник «BizonEx»!
💰 Быстро | Надежно | 24/7 | Честные сделки 💰

✅ Условия сделки:
🏦 Оплата по СБП ТОЛЬКО с Т-БАНКА
💎 Работаем с 1-ыми и 3-ими лицами
📄 После оплаты ОБЯЗАТЕЛЬНО отправьте ПДФ-чек прямо из приложения Т-БАНКА нам на почту(инструкцию вышлем).
⚠️ Для безопасности можем запросить видео платежа, скриншот истории или выписку из ЛК.
⛔️ ВСЕ СДЕЛКИ ПРИНИМАЮ ТОЛЬКО ОДНИМ ПЛАТЕЖОМ!

🚨 ВАЖНО! Ошибки = потеря средств! 🚨
❌ Переводы с других банков НЕ принимаем – деньги могут быть утеряны!
❌ Отправка суммы, не соответствующей ордеру, = потеря средств!

⚡️ ВСЕ ПЛАТЕЖИ ПРОВЕРЯЮТСЯ! Мошенники и нарисованные чеки – не тратьте наше время!

💼 Почему выбирают нас?
✅ Быстрое выполнение сделок без задержек
✅ Поддержка клиентов 24/7

📩 Для постоянного сотрудничества и лучших условий пишите в Telegram — @BizonExSupport

🔥 Открывая ордер, вы автоматически соглашаетесь с условиями. Выбирайте надежность – заходите в сделки прямо сейчас! 🔥",10,1742324994000,"['581', '14', '382', '383']",872,870,716,100,,True,1744576975,N,False,"{'id': '7', 'exchangeId': '301', 'orgId': '9001', 'tokenId': 'USDT', 'currencyId': 'RUB', 'status': 1, 'lowerLimitAlarm': 95, 'upperLimitAlarm': 110, 'itemDownRange': '90', 'itemUpRange': '115', 'currencyMinQuote': '500', 'currencyMaxQuote': '3500000', 'currencyLowerMaxQuote': '500', 'tokenMinQuote': '1', 'tokenMaxQuote': '50000', 'kycCurrencyLimit': '0', 'itemSideLimit': 3, 'buyFeeRate': '0', 'sellFeeRate': '0', 'orderAutoCancelMinute': 15, 'orderFinishMinute': 10, 'tradeSide': 9, 'currency': {'id': '7', 'exchangeId': '0', 'orgId': '9001', 'currencyId': 'RUB', 'scale': 2}, 'token': {'id': '1', 'exchangeId': '0', 'orgId': '9001', 'tokenId': 'USDT', 'scale': 4, 'sequence': 1}, 'buyAd': None, 'sellAd': None}","{'hasUnPostAd': 0, 'isKyc': 1, 'isEmail': 0, 'isMobile': 0, 'hasRegisterTime': 0, 'registerTimeThreshold': 0, 'orderFinishNumberDay30': 0, 'completeRateDay30': '', 'nationalLimit': 'RUS', 'hasOrderFinishNumberDay30': 0, 'hasCompleteRateDay30': 0, 'hasNationalLimit': 1}",0,2,False,,['GA'],PERSONAL,ORIGIN,15,s88ecfb221b2a45eeba161cbe108a5e7d,False,[],8000,False,False
137,1849787173856559104,39426770,39426769,gdhshhs,USDT,,RUB,1,0,83.29,0,250,250,0,0,16000.00,16000.00,"1️⃣Перевод на третье лицо доверенное 2️⃣СКИНУ РЕКВИЗИТЫ В ЧАТ 3️⃣После оплаты обязательно PDF чек в тг @Uspeh3000 и могу запросить видеоподтверждение 4️⃣Отпускаю быстро !!! ЕСЛИ БОЛЬШЕ ПЕРЕВЕЛИ СЛУЧАЙНО ДЕНЬГИ, ТО ЭТИ ДЕНЬГИ ТЕРЯЮТСЯ, ПОЖАЛУЙСТА ПЕРЕВОДИТЕ ЧЕТКО УКАЗАННУЮ СУММУ, БЕЗ КОПЕЕК! ОБМЕННИКИ, МОШЕННИКИ И ТРЕУГОЛЫ ПРОШУ НЕ БЕСПОКОИТЬ И НЕ ТРАТИТЬ МОЕ И ВАШЕ ВРЕМЯ!!! ВСЕ СКАМ СХЕМЫ, НАМ ЗНАКОМЫ, ДЕЛАЕМ ВСЕ ПРОВЕРКИ! Взаимный отзыв. ⛔️Не работаем с Газпромбанк, ПСБ, Русский стандарт, Райффайзен банк.⛔️
ТЕЛЕГА: @uspeh3000",10,1729858605000,"['49', '612', '582', '14']",694,688,458,100,,True,1744633211,N,False,"{'id': '7', 'exchangeId': '301', 'orgId': '9001', 'tokenId': 'USDT', 'currencyId': 'RUB', 'status': 1, 'lowerLimitAlarm': 95, 'upperLimitAlarm': 110, 'itemDownRange': '90', 'itemUpRange': '115', 'currencyMinQuote': '500', 'currencyMaxQuote': '3500000', 'currencyLowerMaxQuote': '500', 'tokenMinQuote': '1', 'tokenMaxQuote': '50000', 'kycCurrencyLimit': '0', 'itemSideLimit': 3, 'buyFeeRate': '0', 'sellFeeRate': '0', 'orderAutoCancelMinute': 15, 'orderFinishMinute': 10, 'tradeSide': 9, 'currency': {'id': '7', 'exchangeId': '0', 'orgId': '9001', 'currencyId': 'RUB', 'scale': 2}, 'token': {'id': '1', 'exchangeId': '0', 'orgId': '9001', 'tokenId': 'USDT', 'scale': 4, 'sequence': 1}, 'buyAd': None, 'sellAd': None}","{'hasUnPostAd': 0, 'isKyc': 1, 'isEmail': 1, 'isMobile': 1, 'hasRegisterTime': 1, 'registerTimeThreshold': 90, 'orderFinishNumberDay30': 60, 'completeRateDay30': '90', 'nationalLimit': 'RUS', 'hasOrderFinishNumberDay30': 1, 'hasCompleteRateDay30': 1, 'hasNationalLimit': 1}",0,2,False,,['GA'],PERSONAL,ORIGIN,15,sa322527a1f7b4762824a9e32aa48e6b9,False,[],8000,False,False
138,1886674263378411520,64314981,64314980,MeduzaGor,USDT,,RUB,1,0,83.29,0,700,1120.2186,420.2186,0,55555.00,55555.00,"1️⃣Перевод на третье лицо доверенное 2️⃣СКИНУ РЕКВИЗИТЫ В ЧАТ 3️⃣После оплаты обязательно PDF чек в тг @Uspeh3000 и могу запросить видеоподтверждение
4️⃣Обязательно согласовываем банк, с которого будет оплата, т.к. принимаем НЕ СО ВСЕХ Банков!
5️⃣  Оплата строго одним платежом!Отпускаю быстро !!! ЕСЛИ БОЛЬШЕ ПЕРЕВЕЛИ СЛУЧАЙНО ДЕНЬГИ, ТО ЭТИ ДЕНЬГИ ТЕРЯЮТСЯ, ПОЖАЛУЙСТА ПЕРЕВОДИТЕ ЧЕТКО УКАЗАННУЮ СУММУ, БЕЗ КОПЕЕК! ОБМЕННИКИ, МОШЕННИКИ И ТРЕУГОЛЫ ПРОШУ НЕ БЕСПОКОИТЬ И НЕ ТРАТИТЬ МОЕ И ВАШЕ ВРЕМЯ!!! ВСЕ СКАМ СХЕМЫ, НАМ ЗНАКОМЫ, ДЕЛАЕМ ВСЕ ПРОВЕРКИ! Взаимный отзыв. ⛔️Не работаем с Газпромбанк,УбРиР, Почтабанк, ПСБ, Русский стандарт, Райффайзен Банк.⛔️ ТЕЛЕГА: @Uspeh3000",10,1738653172000,"['581', '582', '14']",628,622,544,100,,True,1744614807,N,False,"{'id': '7', 'exchangeId': '301', 'orgId': '9001', 'tokenId': 'USDT', 'currencyId': 'RUB', 'status': 1, 'lowerLimitAlarm': 95, 'upperLimitAlarm': 110, 'itemDownRange': '90', 'itemUpRange': '115', 'currencyMinQuote': '500', 'currencyMaxQuote': '3500000', 'currencyLowerMaxQuote': '500', 'tokenMinQuote': '1', 'tokenMaxQuote': '50000', 'kycCurrencyLimit': '0', 'itemSideLimit': 3, 'buyFeeRate': '0', 'sellFeeRate': '0', 'orderAutoCancelMinute': 15, 'orderFinishMinute': 10, 'tradeSide': 9, 'currency': {'id': '7', 'exchangeId': '0', 'orgId': '9001', 'currencyId': 'RUB', 'scale': 2}, 'token': {'id': '1', 'exchangeId': '0', 'orgId': '9001', 'tokenId': 'USDT', 'scale': 4, 'sequence': 1}, 'buyAd': None, 'sellAd': None}","{'hasUnPostAd': 0, 'isKyc': 1, 'isEmail': 1, 'isMobile': 1, 'hasRegisterTime': 1, 'registerTimeThreshold': 90, 'orderFinishNumberDay30': 40, 'completeRateDay30': '90', 'nationalLimit': 'RUS', 'hasOrderFinishNumberDay30': 1, 'hasCompleteRateDay30': 1, 'hasNationalLimit': 1}",0,2,False,,['GA'],PERSONAL,ORIGIN,15,s493cfc0759f34ca583615871900b9db5,False,[],8000,False,False
139,1908466446868983808,111367375,111367372,abutrader,USDT,,RUB,1,0,83.29,0,89,972.9205,0,883.9205,7060.00,7060.00,"
 💚Добро Пожаловать 
🕹️Сразу пишите с какого банка будете.
✨Перевод по СБП, по номеру телефона.
🕹️Работаю со своими картами и картами доверенного лица.
💰Строго чек  пдф  мне на ТГ или на Почту и могу запросить видео из ЛК банка. Оплата одним платежом пожалуйста.  
🏞️И история переводов также скрин. Спасибо большое, за то что вошли в ордер. 

",10,1743848834000,"['64', '626', '595', '581', '382']",22,22,1777,98,,True,1744649944,N,True,"{'id': '7', 'exchangeId': '301', 'orgId': '9001', 'tokenId': 'USDT', 'currencyId': 'RUB', 'status': 1, 'lowerLimitAlarm': 95, 'upperLimitAlarm': 110, 'itemDownRange': '90', 'itemUpRange': '115', 'currencyMinQuote': '500', 'currencyMaxQuote': '3500000', 'currencyLowerMaxQuote': '500', 'tokenMinQuote': '1', 'tokenMaxQuote': '50000', 'kycCurrencyLimit': '0', 'itemSideLimit': 3, 'buyFeeRate': '0', 'sellFeeRate': '0', 'orderAutoCancelMinute': 15, 'orderFinishMinute': 10, 'tradeSide': 9, 'currency': {'id': '7', 'exchangeId': '0', 'orgId': '9001', 'currencyId': 'RUB', 'scale': 2}, 'token': {'id': '1', 'exchangeId': '0', 'orgId': '9001', 'tokenId': 'USDT', 'scale': 4, 'sequence': 1}, 'buyAd': None, 'sellAd': None}","{'hasUnPostAd': 0, 'isKyc': 1, 'isEmail': 0, 'isMobile': 0, 'hasRegisterTime': 0, 'registerTimeThreshold': 0, 'orderFinishNumberDay30': 10, 'completeRateDay30': '0', 'nationalLimit': '', 'hasOrderFinishNumberDay30': 1, 'hasCompleteRateDay30': 0, 'hasNationalLimit': 0}",0,2,False,,['GA'],PERSONAL,ORIGIN,15,s3626b72e1d06461db10b0c6295f71ed0,False,[],8000,False,False
140,1909864465237606400,142037038,142037036,SafeDealOne,USDT,,RUB,1,0,83.30,0,700,110948.1056,0,110248.1056,29000.00,29000.00,"❗️ПРИНИМАЮ ТОЛЬКО С ТИНЬКОФФ ПО СБП НА БАНК КОТОРЫЙ УКАЖУ В ЧАТЕ ❗️

❗️Принимаю только чеки пдф на ПОЧТУ из ТИНЬКОФФ (укажу в чате), инструкцию приложу. по-другому никак

❗️Отпускаю крипту в порядке очереди, пожалуйста, ожидайте
❗️Реквизиты предоставляю в чате! Фейки, скамщики , рисовщики мимо, все способы скама знаю!!!
❗️Отпускаю крипту в порядке очереди, пожалуйста, ожидайте
❗️Реквизиты предоставляю в чате! Фейки, скамщики , рисовщики мимо, все способы скама знаю!!!
",10,1744182147000,['581'],223,223,832,100,,True,1744641619,N,False,"{'id': '7', 'exchangeId': '301', 'orgId': '9001', 'tokenId': 'USDT', 'currencyId': 'RUB', 'status': 1, 'lowerLimitAlarm': 95, 'upperLimitAlarm': 110, 'itemDownRange': '90', 'itemUpRange': '115', 'currencyMinQuote': '500', 'currencyMaxQuote': '3500000', 'currencyLowerMaxQuote': '500', 'tokenMinQuote': '1', 'tokenMaxQuote': '50000', 'kycCurrencyLimit': '0', 'itemSideLimit': 3, 'buyFeeRate': '0', 'sellFeeRate': '0', 'orderAutoCancelMinute': 15, 'orderFinishMinute': 10, 'tradeSide': 9, 'currency': {'id': '7', 'exchangeId': '0', 'orgId': '9001', 'currencyId': 'RUB', 'scale': 2}, 'token': {'id': '1', 'exchangeId': '0', 'orgId': '9001', 'tokenId': 'USDT', 'scale': 4, 'sequence': 1}, 'buyAd': None, 'sellAd': None}","{'hasUnPostAd': 0, 'isKyc': 1, 'isEmail': 0, 'isMobile': 0, 'hasRegisterTime': 0, 'registerTimeThreshold': 0, 'orderFinishNumberDay30': 0, 'completeRateDay30': '', 'nationalLimit': '', 'hasOrderFinishNumberDay30': 0, 'hasCompleteRateDay30': 0, 'hasNationalLimit': 0}",0,1,False,,"['GA', 'VA']",PERSONAL,ORIGIN,15,sb8bc15dae079447e93509895dad8ea48,False,[],8000,False,False
141,1892581981697437696,33531875,33531874,AmazeExchange⭐,USDT,,RUB,1,0,83.30,0,566,7775.2645,0,7209.2645,36605.00,36650.00,"Оплата по сбп на указанный банк. 
Только первые лица. исключение для китайских обменников и товарки, только после общения в тг
Отправляйте квитанцию об оплате в PDF 
👨‍🦱Оплата на карту доверенного лица 
⚡️В связи с участившимися сбоями работы банка и случаями мошенничества ❤️  
🔐могу запросить ВИДЕО с ЛК, PDF, скрин из истории переводов. ❤️  
🔥Лучшие условия для постоянных клиентов   

    ❗️ВНИМАНИЕ❗️  
ВСЕ МОШЕННИКИ/ХУДОЖНИКИ МИМО, У НАС ЕСТЬ СОФТ, КОТОРЫЙ ОПРЕДЕЛЯЕТ ОТРИСОВАННЫЕ ЧЕКИ - МОМЕНТАЛЬНАЯ АППЕЛЛЯЦИЯ И ЖАЛОБА",10,1740061682000,"['595', '581']",487,459,893,93,,True,1744579073,N,True,"{'id': '7', 'exchangeId': '301', 'orgId': '9001', 'tokenId': 'USDT', 'currencyId': 'RUB', 'status': 1, 'lowerLimitAlarm': 95, 'upperLimitAlarm': 110, 'itemDownRange': '90', 'itemUpRange': '115', 'currencyMinQuote': '500', 'currencyMaxQuote': '3500000', 'currencyLowerMaxQuote': '500', 'tokenMinQuote': '1', 'tokenMaxQuote': '50000', 'kycCurrencyLimit': '0', 'itemSideLimit': 3, 'buyFeeRate': '0', 'sellFeeRate': '0', 'orderAutoCancelMinute': 15, 'orderFinishMinute': 10, 'tradeSide': 9, 'currency': {'id': '7', 'exchangeId': '0', 'orgId': '9001', 'currencyId': 'RUB', 'scale': 2}, 'token': {'id': '1', 'exchangeId': '0', 'orgId': '9001', 'tokenId': 'USDT', 'scale': 4, 'sequence': 1}, 'buyAd': None, 'sellAd': None}","{'hasUnPostAd': 0, 'isKyc': 1, 'isEmail': 0, 'isMobile': 0, 'hasRegisterTime': 0, 'registerTimeThreshold': 0, 'orderFinishNumberDay30': 0, 'completeRateDay30': '', 'nationalLimit': '', 'hasOrderFinishNumberDay30': 0, 'hasCompleteRateDay30': 0, 'hasNationalLimit': 0}",0,1,False,,"['GA', 'VA']",PERSONAL,ORIGIN,30,s3464804cd43e43ffbf9b1e27cc11fd6b,False,[],8000,False,False
142,1899903393001754624,367897361,367897353,Крипто_Лид,USDT,,RUB,1,0,83.30,0,452.6946,80428.4803,881.3161,79094.4696,29000.00,29000.00,"❗️ПРИНИМАЮ ТОЛЬКО С ТИНЬКОФФ ПО СБП НА БАНК КОТОРЫЙ УКАЖУ В ЧАТЕ❗️

❗️Принимаю только чеки пдф на ПОЧТУ из ТИНЬКОФФ по-другому никак(укажу в чате), инструкцию приложу.

❗️Отпускаю крипту в порядке очереди, пожалуйста, ожидайте
❗️Реквизиты предоставляю в чате! Фейки, скамщики , рисовщики мимо, все способы скама знаю!!!",10,1741807243000,['581'],1069,1067,767,100,,True,1744641619,N,False,"{'id': '7', 'exchangeId': '301', 'orgId': '9001', 'tokenId': 'USDT', 'currencyId': 'RUB', 'status': 1, 'lowerLimitAlarm': 95, 'upperLimitAlarm': 110, 'itemDownRange': '90', 'itemUpRange': '115', 'currencyMinQuote': '500', 'currencyMaxQuote': '3500000', 'currencyLowerMaxQuote': '500', 'tokenMinQuote': '1', 'tokenMaxQuote': '50000', 'kycCurrencyLimit': '0', 'itemSideLimit': 3, 'buyFeeRate': '0', 'sellFeeRate': '0', 'orderAutoCancelMinute': 15, 'orderFinishMinute': 10, 'tradeSide': 9, 'currency': {'id': '7', 'exchangeId': '0', 'orgId': '9001', 'currencyId': 'RUB', 'scale': 2}, 'token': {'id': '1', 'exchangeId': '0', 'orgId': '9001', 'tokenId': 'USDT', 'scale': 4, 'sequence': 1}, 'buyAd': None, 'sellAd': None}","{'hasUnPostAd': 0, 'isKyc': 1, 'isEmail': 0, 'isMobile': 0, 'hasRegisterTime': 0, 'registerTimeThreshold': 0, 'orderFinishNumberDay30': 0, 'completeRateDay30': '', 'nationalLimit': '', 'hasOrderFinishNumberDay30': 0, 'hasCompleteRateDay30': 0, 'hasNationalLimit': 0}",0,2,False,,['GA'],PERSONAL,ORIGIN,15,s641ed3591e0e4088a5704ee19957a9c1,False,[],8000,False,False
143,1899810583104884736,186818338,186818334,trader 228,USDT,,RUB,1,0,83.30,0,900,141099.0204,0,140199.0204,30000.00,30000.00,"Tg @aldar_work2_5 Работаю по СБП - Банк укажу в чате!💸❗️💸ПРИНИМАЮ только с Т-БАНКА ❗️ , ❗️❗️Т-БАНК ❗️❗️ ❗️ С ДРУГИМИ БАНКАМИ НЕ РАБОТАЮ. Здравствуйте! ЧИТАЙТЕ ПОЖАЛУЙСТА ВНИМАТЕЛЬНО УСЛОВИЯ❗️ 💸 Работаю с карты доверенного лица. 💸 ❗️ 💸Работаю в порядке очереди ! 💸 Чек после сделки в ПДФ формате на почту ( с офф почты т банка) дам в чате.💸 Мошенники с рисованными чеками не тратьте своё и моё время, все чеки тщательно проверяются❗️💸 Будьте готовы записать видео в спорной ситуации. Всем хорошего дня.💸 Мошенники мимо, работаем через софт.
Я В СЕТИ!!!",10,1741785115000,['581'],512,512,1131,98,,True,1744587717,N,False,"{'id': '7', 'exchangeId': '301', 'orgId': '9001', 'tokenId': 'USDT', 'currencyId': 'RUB', 'status': 1, 'lowerLimitAlarm': 95, 'upperLimitAlarm': 110, 'itemDownRange': '90', 'itemUpRange': '115', 'currencyMinQuote': '500', 'currencyMaxQuote': '3500000', 'currencyLowerMaxQuote': '500', 'tokenMinQuote': '1', 'tokenMaxQuote': '50000', 'kycCurrencyLimit': '0', 'itemSideLimit': 3, 'buyFeeRate': '0', 'sellFeeRate': '0', 'orderAutoCancelMinute': 15, 'orderFinishMinute': 10, 'tradeSide': 9, 'currency': {'id': '7', 'exchangeId': '0', 'orgId': '9001', 'currencyId': 'RUB', 'scale': 2}, 'token': {'id': '1', 'exchangeId': '0', 'orgId': '9001', 'tokenId': 'USDT', 'scale': 4, 'sequence': 1}, 'buyAd': None, 'sellAd': None}","{'hasUnPostAd': 0, 'isKyc': 1, 'isEmail': 0, 'isMobile': 1, 'hasRegisterTime': 1, 'registerTimeThreshold': 15, 'orderFinishNumberDay30': 10, 'completeRateDay30': '', 'nationalLimit': '', 'hasOrderFinishNumberDay30': 1, 'hasCompleteRateDay30': 0, 'hasNationalLimit': 0}",0,2,False,,['GA'],PERSONAL,ORIGIN,15,s2c497700b3994783852b994448dc56b8,False,[],8000,False,False
144,1909744877397975040,27493630,27493628,khruch1,USDT,,RUB,1,0,83.35,0,1403.697,2000,0,596.303,50000.00,50000.00,"ЧЕК С ВЫПИСКОЙ ИЗ БАНКА, ❗️ПО СБП❗️ Даю НОМЕР КАРТЫ , ПРИНИМАЮ ОПЛАТУ СТРОГО со СБЕРА, ТИНЬКОФФ, ПСБ💥  После оплаты чек ПДФ❗️ от имени банка❗️Работаю с 3-лицами❗️ При переводе больше  указанной суммы ответственности не несем. ПОСЛЕ ОПЛАТЫ МОГУ ЗАПРОСИТЬ И ВИДЕО(индивидуально)
Мошенники мимо, работаем через СОФТ🤖",10,1744153635000,['582'],17,16,4971,99,,True,1744593230,N,True,"{'id': '7', 'exchangeId': '301', 'orgId': '9001', 'tokenId': 'USDT', 'currencyId': 'RUB', 'status': 1, 'lowerLimitAlarm': 95, 'upperLimitAlarm': 110, 'itemDownRange': '90', 'itemUpRange': '115', 'currencyMinQuote': '500', 'currencyMaxQuote': '3500000', 'currencyLowerMaxQuote': '500', 'tokenMinQuote': '1', 'tokenMaxQuote': '50000', 'kycCurrencyLimit': '0', 'itemSideLimit': 3, 'buyFeeRate': '0', 'sellFeeRate': '0', 'orderAutoCancelMinute': 15, 'orderFinishMinute': 10, 'tradeSide': 9, 'currency': {'id': '7', 'exchangeId': '0', 'orgId': '9001', 'currencyId': 'RUB', 'scale': 2}, 'token': {'id': '1', 'exchangeId': '0', 'orgId': '9001', 'tokenId': 'USDT', 'scale': 4, 'sequence': 1}, 'buyAd': None, 'sellAd': None}","{'hasUnPostAd': 0, 'isKyc': 1, 'isEmail': 1, 'isMobile': 1, 'hasRegisterTime': 1, 'registerTimeThreshold': 30, 'orderFinishNumberDay30': 60, 'completeRateDay30': '90', 'nationalLimit': '', 'hasOrderFinishNumberDay30': 1, 'hasCompleteRateDay30': 1, 'hasNationalLimit': 0}",0,1,False,,"['GA', 'VA']",PERSONAL,ORIGIN,30,sf2a0e0ec1d0240b58ebf66606a8499c0,False,[],8000,False,False
